Date of Exp,Star Rating,Reviews
2018-09-27,5,"Just a really nice place to buy a car, all staff are great, friendly and knowledgeable. Wouldn't hesitate to recommend them to anyone who is looking to buy a new car, especially the excellent Rob Share who has the patience of a saint!"
2018-09-27,5,"The Cobham branch was brilliant. Found what I wanted, fantastic service and after care and communication."
2018-09-27,5,"What a fantastic dealership.
Staff Jamie and Will were brilliant.
My partner bought me a brand new Mini Cooper with all the specs.
They planned a surprise for me as it was my dream from been a bairn to have a mini one day and my new hubby made it all happen with help from Will and Jamie.
They were very professional and and very helpful with my New hubby Jason.
Thanks Guys we will highly recomend you"
2018-09-27,5,"Following a traffic accident I was looking to replace my car and was not sure what type of car I was looking for . My husband and I visited Coopers Mini of Norwich , we looked around at the cars for sale and then went into the show room to ask for help. We were greeted by a very happy helpful receptionist who said she would get someone to help us, she also asked us if we would like a drink. Within a few minutes we were greeted by a very helpful man called Lee who showed us different models of cars and also arranged a test drive in a couple of them , he also took us out in a convertible model and showed us how the roof system works. After many questions that we asked him and nothing seemed too much trouble we decided that the customers service was fantastic and the patience that was shown he helped me find the car I wanted.
The great customer service continued when I picked up the car which Lee was very happy to show and explain how the media and sat nav systems worked.
I would recommend this company ."
2018-09-27,5,Quick and fast service. Friendly staff
2018-09-27,5,"Excellent service at Cooper York. Friendly and very professional. We’ve travelled the one hour twenty minute trip to buy Minis from Cooper York for around 20 years. There is a BMW/Mini dealership in Teesside (20 minutes away from us) but the level of service, particularly BMW side is very poor compared to Cooper York."
2018-09-27,5,Excellent as usual. The sales executive Mr Mark Beamson was excellent and very helpful when we decided to buy a GLC. Thank you 5*
2018-09-27,5,Many thanks to Alan Wood of Inchcape Landrover Preston. Absolutely fantastic service from first stepping foot in the branch to collecting my car. Alan did everything to ensure it all ran smoothly and would not hesitate to recommend or use again. Thank you Alan.
2018-09-27,4,"Good customer service and car ready when expected.
Glad I had service plan because the cost of service is extortionate."
2018-09-27,5,"Many thanks to Samuel Pullin for the way he conducts himself as a Jaguar representative.
From the time we set foot in the Jaguar show room to the time we left with one of his beautiful cars he was professional in every way.
He was young and enthusiastic which I did not expect to find in a Jaguar showroom.
I’ve never brought a car from a Jaguar dealer before and had a very rigid idea of what I would expect.
And in Samuel we received the exact opposite. A breath of fresh air.
Also a big thank you to his manager Nathan who also conducted himself in the best possible way
They always rang when they said they were going to ring and always emailed to let us know exactly what was going on which in my experience is very rare.
Excellent experience from start to finish and I look forward to buying my next car from them in the future"
2018-09-27,5,The whole experience at Inchcape was very pleasant. Adam the salesman was really nice to deal with and knew the product really well. The environment was friendly and helpful. I would recommend Inchcape to anybody.
2018-09-27,5,"We took our 9 year old Mini Cooper for its MOT yesterday (26 September). We go back to the same garage where we bought the car, every year for MOT and servicing. They were able to fit us in at short notice and fixed a few defects which we didn’t know about in order for the car to pass its MOT. They were polite, welcoming and professional and we would not hesitate to recommend them.

Erik von Schmidt"
2018-09-27,2,"Queue to drop off car, no aplogy given for the delay, seemed a lot of staff walking around but no enough on the service desks.

Felt that the staff couldn’t care less if they had your business or not.

Car was not given a valet as promised, advised cleaning staff had walked out on loss of contract, but only when I asked why the car had not been cleaned.

Offers I could bring it in later for a valet, but given how long it took to drop car off for service, not a likely option.

Disappointed but not surprised after reading other reviews."
2018-09-27,3,No issues with the work or the technical staff but trying to contact the branch is pretty much impossible. Still waiting for a call back promised by the call centre in Norfolk (yes Norfolk!) for a quote or work or a response to an email. Whilst I was in the branch another customer actually drove to complain in person as he had given trying to contact them by phone.
2018-09-27,1,"I had my car serviced yesterday by Mercedes in Derby (Inchcape UK). I booked to stay in their lounge area, while my car was serviced. When I arrived I found their coffee machine was out of order and the information they had on my car was incorrect. In its self neither worthy of a complaint. What I did find appalling was the way two other separate customers were dealt with while I was there. One had booked for an MOT only to be told he hadn't in a very rude manner (in fact he had and it was their error). The second came to pick up a car. Same very rude manner by another employee, saying it was the customers fault (again it was found to be Mercedes fault as the car was found 20 minutes later. My service went without any hitch but the valet clean was very very poor."
2018-09-27,5,"Seamless experience very efficient start to finish

Thank you"
2018-09-27,5,"Helpful assistant, great service am v grateful"
2018-09-27,5,Excellent staff - communication and service- probably the best I have encountered
2018-09-27,5,"A first class customer experience on all levels, super happy with the service and also quality of the X4, it was spotless on collection and performs perfectly, a first class service indeed.. cheers BMW of Malton."
2018-09-27,5,Top job - I can recommmend Andy Plant who looked after the whole purchase professionally.
2018-09-27,5,"I spotted a Range Rover SVR on Autotrader which I fancied - there were many advertised - and contacted the dealer which happened to be Inchcape in Preston. I am not sure that the first sales person took me seriously and did not respond to an email. I am impatient so I rang up and was connected with Alan Wood in sales who was easy to deal with, clear in his communication and eager to assist me. I have bought in excess of 30 new and second hand cars in the last 20 years and am overly familiar with the dealership sales process so I usually cut to the chase! Alan was great to deal with, he picked me up from the station and was proud of the new site Inchape have developed (rightly so, its vast). So in summary....I liked the dealership facilities but more so I liked the excellent service that Alan provided me with. If I had a business in the north rather than London I would hire him!!"
2018-09-27,5,"Once you can find somewhere to park, the service was excellent."
2018-09-27,5,Great experience witch cooper Bmw in Chelmsford. Ian Beddis was great in sourcing me a car which wasn’t easy. Emma was very helpful alongside Craig in sorting out the finance side and the whole thing went very smoothly. I was impressed that they gave me both a good deal on my old car and the new one. Handover was excellent and very explanatory. I have used cooper before and they always make you feel welcome and treat you with professionalism and respect. great people to deal with!
2018-09-27,1,"An absolute shambles. Just called on my way to pick up my car for the second promised time and have been told it's not yet gone in the workshop but no one thought to let me know.. Have now failed to service my vehicle for 2 consecutive days although they have had the vehicle on site for both of those days. Completely ruined my work timetable for both of those days and have had to cancel appointments. They makes promises they don't keep and even worse fail to inform you of the delays and broken promises.
Avoid at all costs, they are a disgrace."
2018-09-27,5,"I have to start by saying that this sunderland BMW dealership is the best I have ever dealt with in my 40+ years of buying cars, the staff, facilities and the want to help is second to non, The one thing that stood out head and shoulders was the Sales executive Lee Freeman, he genuinely could not have done more, took time to find us the perfect car for our needs, test drives, demonstrations was no hassle at all, he treated us like we were the only people in the world and made the whole 5 star Experiance extra special, we can not thank him and the manager Gregg Cathrae enough for all they did, I think Inchcape/Cooper need this sales exec promoted to management level as if not another company will snap him up as he made the whole car buying experiance as good as it was.

We love our new BMW and it just completes the perfect customer package

Once again thanks and I recommend to anyone looking for a car to ask for Lee Freeman."
2018-09-27,3,"booked service online and got a confirmation email ..
when arriving at mercedes they did not have any details of my booked service ... i had to show them proof of my confirmation details and booking time .. not very happy at the system they use online ... and the time it took was 50% longer than mercedes times .. 1.5hrs instead of 1 hr ...
i waited for car as i had another appointment ( and was late ).."
2018-09-27,5,"I purchased a Landrover Discovery 5 from Inchcape Preston and was looked after extremely well by Alan Wood. He was friendly, personable and sorted any queries that I had. I would recommend him and would be happy to deal with the garage again."
2018-09-27,5,"Very attentive service from the moment we walked into the showroom from Andrew Haynes. Andrew explained the cars pros and cons to us very thoroughly and provided a very detailed handover of the vehicle upon collection.

Would not hesitate is using or recommending Inchcape, Chester."
2018-09-27,5,"Recently purchased a demonstrator Jaguar F Pace from Alan Wood at Inchcape Preston.
His attitude and service were excellent and any minor hicchups were sorted without delay. I would be more than happy to deal with him again."
2018-09-27,5,"Excellant service car picked up on time and returned early as requested,and it had been washed result"
2018-09-27,5,"Had a great experience with cooper Teesside, they picked my X3 up and delivered it after a service and MOT the health check video showed a nail in the rear run flat Pirelli tyre which was very observant as they replaced both rear tyres at a great price, everyone I spoke to were very polite and helpful."
2018-09-27,5,"The sales person was very informative and polite, and in no way pushy."
2018-09-27,5,"Excellent! I would recommend to anyone!
Friendly staff, I've had a nice courtesy car and my car was done in time. Thank you!"
2018-09-27,5,"Buying a car is difficult. Why would you choose one brand over another? The quality of the product of course, but the care and attention shown by the sales team makes the difference. I cannot fault the product and I cannot fault the sales team, or rather the salesman. He treated us as friends and took every care to ensure we were happy with the decision which we made (i.e.) there was no pressure to make that spdecision."
2018-09-27,2,Upon arrival I was greated by lovely lady who made me feel welcome. The dropping of part of experience was okay. I asked for a courtesy car which I did received for the day which also came with rotting apple pieces in the back footwell. ( disgusting) It was when I picked the car up it went abit south. When pulling on to the car park to pick my car I noticed my bonnet was not shut all the way which could of bin dangerous if I was getting on the motorway at high speeds. I asked the mechanic and he didn’t have a answer. I then received my service book along with my copy of my receipt where I had a look over the two. In the service book Some boxes hadn’t been ticked off to say if the work had been carried out or not and one of the box’s What should have been ticked yes haddent. Very sloppy if you ask me!!! When in the car I expected to get in to a clean car as the lady on the phone stated they give you a complimentary velvet. It was so dusty and not clean to a velvet standard you would expect from VW. I did ask the mechanic why it wasn’t all clean and his response was... every customer only gets the outside wash and the carpets hoovered ( very poor)
2018-09-27,5,Very knowledgeable and helpful sales and finance staff. Available alternatives readily presented and speedy action to meet requirements.
2018-09-26,5,"Have recently dealt with Calum at Inchcape Warrington where I purchased a used GLE . He was professional & communicative throughout and made the whole experience easy for myself and my my wife . Would recommend without question
Mr Vernon - Warrington"
2018-09-26,5,Helpful and professional staff with vehicles well presented.
2018-09-26,5,"Great buying experience all the way... leadtime to receive car was longer than originally quoted but professionalism, communication, attentiveness, polite and pleasant to deal with all excellent!"
2018-09-26,5,"Dropped my car off for a service and mot.
Very smooth, staff were welcoming and professional.
Later in the day I received a video going through the progress of what was happening with the car.
Picked my car up later in the day, again very smooth quick procedure. Karl went through everything for me, even backed my car out for me ready for me to drive away, which was greatly appreciated. Also my car was valeted which was lovely.
Would definitely use this dealership again."
2018-09-26,4,"My car had to go in to the VW garage in Oldham due to a fault that had already happened when i bought it (unbeknown to myself). I dealt with John from the workshop and he was absolutely brilliant, sincere and honest. However, there was a few issues with the car sales team around payments and who should be responsible to pay for this. John was able to offer me reassurance and the service he provided was great, he was able to fix my car and the payment issue was resolved. It’s unfortunate that this is only 4* if I was rating my experience with John alone this would definitely be a 5* review. Thanks for all of your help ☺️ Hannah"
2018-09-26,5,First class service as ever from Cooper Reading showing you get what you pay for. Friendly service with good communication.
2018-09-26,5,I just purchased a new Polo and was very satisfied with the service I received.
2018-09-26,5,"I called in to the Preston dealership to test drive ‘on spec’ a Range Rover Sport and my first point of contact was Alan Wood. Despite not making an appointment and the showroom being busy Alan arranged the test drive that day.

From that point onwards Alan Wood has handled everything, keeping me regularly informed, working to my timescale to get the car ready for delivery. On inspection of the car, there were a number of items that needed attention and I trusted Alan and the dealership to attend to these.

Last Saturday I arrived at the dealership to find an immaculately presented vehicle that far exceeded my expectation. The handover took about 90 minutes and, in that time, every aspect of the car and the controls were explained to me.

In over 30 years of buying nearly new to one-year old cars my most recent buying experience has been the best. I have never interacted with a car salesman who has been more professional, dedicated and committed to making sure I was a satisfied customer; it’s been an exceptional buying experience."
2018-09-26,3,Instead of trying to suck up to your clients with have a seat sir or have a coffee Sir. Try and just be polite and efficient some of us are very busy people!
2018-09-26,5,"Went in to view a car for a friend! Ending up chatting with grant and talking to see what deal he could do for me.

We sat down! Looked at the car and a deal was done! Grant is an asset to inchcape and a great sales guy!

Cheers"
2018-09-26,1,"Failed to seek authorisation from leasing company without prompting. Did not return phone calls and service manager, to date, has failed to reply to my complaint email."
2018-09-26,5,very helpful video - car returned washed and valeted - a small complaint was the time taken to see a service rep both on dropping the car off and picking it up
2018-09-26,5,Excellent customer service. Kirsty was brilliant and made the whole process of buying a new car run smoothly.
2018-09-26,5,"Very thorough and called directly when the car had finished the service. When I had to collect the car it was so simple, literally I was given my keys and I went on my way. Recommend it to everyone. I wouldn’t of expected less from BMW."
2018-09-26,5,"We dealt with Hue Evans from the very beginning and we were so pleased with his service. He guided us in whatever we needed advice. Basically, our all experience with Mercedes has been full filling.And we are pleased to have finally gotten the car we want. Thank you."
2018-09-26,5,"Usual Great Service

I have come to expect great levels of service and they didn't disappoint this time.
Nice to be able to sit back and have a coffee as well."
2018-09-26,4,"The service I received at the showroom was 5 star, I have deducted one star because I booked the test drive online through the Mercedes site but when I turned up they had no knowledge of the arrangement??? I do not know who's fault this was but they could not have been more apologetic and my overall experience was excellent, particularly Carwyn Edwards who dealt with my purchase in a manner I was very comfortable with. He was not at all 'pushy' and I felt he wanted to make sure the car was suitable for my needs.

I would certainly recommend anyone to this showroom."
2018-09-26,5,Great Service and very helpful sales staff. Emma is a credit to the sales team.
2018-09-26,1,"Swindon Audi

Terrible customer care. Service work not done properly. Shocking attitude.

Go elsewhere."
2018-09-26,5,Excellent help from Henry and brilliant service. Good to get a video fro VW to show the condition of the car
2018-09-26,5,"Diane on the booking/reception team is excellent, her customer service is exemplary."
2018-09-26,5,"Service was great, Ash was extremely helpful and friendly."
2018-09-26,4,other than quite a long wait on both my initial ordering visit and my new car collection I could not fault the process and in particular the reception staff for their hospitality .
2018-09-26,5,"Anyone thinking of buying a new Mercedes Benz should seriously consider visiting their new car sales department based at Pride Park, Derby.
The first people you meet are the friendly and efficient reception staff. They are courteous and polite and offer immediate refreshments in the form of warm beverages.
An open invitation is extended to look around the show room with access to a varied array of Mercedes cars and vans but also the Smart range.
The receptionist then offers you the chance to consult with a sales executive. There is no pressure here just a friendly request.
I was joined by a sales executive named Damien Howell and his demeanour was one of friendliness and helpfulness.
He questioned me about my requirements and made suggestions based on my needs.
It felt like he was genuinely interested in me and my requirements and after arranging a test drive in two different models I made the decision to purchase a new GLA.
This was ordered but not in the UK so was shipped from Germany.
I was kept informed at all stages on shipping and collected my car a few weeks later where the excellent customer service provided by Damien continued. He spent time and effort on making the collection special and informative and I left the showroom very pleased with my purchase and experience.
I enjoyed dealing with Mercedes Benz Derby and would recommend them if your on the market for a new car."
2018-09-26,3,"The service was very professional. However, I was told when I booked the car in, over the phone, that Mercedes Me would be fitted to the car free of charge. It doesn’t appear to have been done. Can somebody explain why? It took a considerable effort to drop my car off and pick it up again. Thanks"
2018-09-26,5,"Always a great experience dealing with Cooper Chelmsford. Friendly and efficient, their pragmatic approach to customer service sets them apart from their competitors. 10/10"
2018-09-26,5,Very professional service and friendly
2018-09-26,5,"Excellent service, very polite and efficient. Car collection was a great asset
Would recommend to anyone."
2018-09-26,5,Recently bought a car from the Mercedes garage in Warrington. Calum Dunbar was really great and professional at his job and we couldn't have been happier. We felt at ease while looking at the various cars and not pushed into anything. He went out of his way to ensure that we had a good deal and went over and beyond what we were expecting.
2018-09-26,5,Excellent customer service from beginning to end. Wish there was not so much emphasis on selling add on insurance cover for things but not a problem.
2018-09-26,1,"This feedback is meant to be constructive. The level of customer service has been very poor. A lot of people looking like they really couldn't be bothered to help me.

The whole process for getting the repairs on my car done (totalling over £1k) took a lot longer than necessary but I can accept that. What was unacceptable was having to wait for over an hour to be seen to when I came to collect my car, whilst others came in after me and were on their way before me (even though my interaction was only to make a payment). The car was not cleaned upon return. There was an engine warning light still present in the car that was not highlighted and took a lot of persuasion before finally it was re-looked at without charge (I had already paid for a diagnostics check). Was also given incorrect information about the cost of a replacement key and when I came back in with the correct documentation I was told it was a higher price and the guy looked at me like I'm an idiot for saying I was quoted a lower price. More time wasted for me. Will avoid using this place again until the CS is improved)."
2018-09-26,5,"My wife’s Mini has only covered 16k despite being 10 years old. Full history with Mini. Warning light on the dash for the engine inn monday. Called Mini at Croydon, booked car in the following day. Health check carried out and the warning light had vanished. No problems detected. No charge levied. Excellent service from Diane Lund who clearly knows how to build relationships based on trust."
2018-09-26,5,"Lovely polite friendly staff, nice coffee, comfortable waiting area, great service."
2018-09-26,3,"I was looked after by the sales team. But the car was not cleaned properly, had to take the car back for another full clean"
2018-09-26,5,"Courteous, efficient, professional"
2018-09-26,5,"Excellent customer service from Tim, he was friendly, helpful and very patient throughout the purchase of my Mini Countryman. I highly recommend the professional service I experienced."
2018-09-26,5,"Very helpful service. Everything was explained clearly. WIth so many options when buying a new car, it can be quite daunting! Constructive & helpful advice & tips were also offered all the way through the choosing of my new car. this made it a pleasurable experience"
2018-09-25,5,Excellent service from making the booking to receiving my valeted car back on time
2018-09-25,5,Very satisfied with service we experienced at Cooper York 24/09/18
2018-09-25,5,"Ben was friendly, professional and delivered excellent communication from start to finish. First class service. Many thanks."
2018-09-25,3,"Young salesman was fairly decent at his job and a nice guy overall - but still has plenty to learn though.

Preparation of a number of cars to view on the system as opposed to waiting for long periods of time between the dealer sourcing numerous codes independently each time - took over four hours from arriving to selecting a car shown to us on the system and we only viewed three.

Interpersonal skills could do with a touch up - rolling your eyes at a customer is quite funny in private but probably not whilst talking to their partner in front of them.

Simple point - emails to customer was really really casual - probably didn't know any better though and might potentially require training to enhance levels of professionalism.

Could also do with developing a depth of knowledge on some of the cars the salesman was expecting to sell - there was a few times where subject matter lacked depth or clarify."
2018-09-25,5,"Good experience at Cooper Malton when buying a new BMW. Impressed with the whole service and ease of transaction, with the well informed sales executive making me feel at ease. Good updates provided all the way through the process and impressed with responsiveness. I have bought two cars from this branch now and would trust and recommend their business."
2018-09-25,5,"A very pleasant experience ,arrived without an appointment and was made to feel welcome from the outset, we looked at cars in well presented showroom and a salesman appeared and led us through all purchase options found a car that was exactly the one we were after. The process of purchasing was easy and every aspect of the deal was explained fully . When the handover day arrived the salesperson (Adam) sat with us and went through all controls from Media to Bluetooth ,navigation and all relevant safety and economy settings. Very impressed."
2018-09-25,5,"Nick Hawkins at the Norwich Sales branch looked after me and my wife very well and rate his service exceptional.
Thank you very much in getting us the correct deal to suit our financial budget and we are now enjoying our lovely new car .
I will look forward again when we decide to upgrade our car again in a couple of years time.
Kind regards
Roy Cozens"
2018-09-25,5,Great experience Callum on sales very helpful
2018-09-25,3,"I rate Bens service 5 stars but unfortunately the valet team let him down. The car did not have a full valet/hoover/clean. Only the front mats were hoovered and on further inspection the windscreen had finger prints all over it, back seats/mats/boot not hoovered. This is disappointing and not the first time that the valet has let audi maidstone down. Ben did offer to send the car back in whilst I waited but I did not want to wait any longer with two children in tow.
Coincidently - last time I picked my car up it ‘valet’ was written down on the summary and promised to me but it had not been hoovered or cleaned and although the sales member offered to drive it back around I did not want to stay any longer and left.
I would like a complimentary valet offered if I could bring it in and wait.
As mentioned - Bens service was second to none but unfortunately as a package I rate 3 stars due to the disappointing valet."
2018-09-25,4,"Everything was good except when they cleaned the car, just a rinse, wheels not cleaned, they told me I had curbed the front wheel, when I got home I cleaned it and the mark that they said was a curb, came off with polish, the wheel was not damaged at all, just a mucky wheel."
2018-09-25,5,"Buying a MINI was as easy as any such purchase can get. I had demo rides in two different models, made the decision and was walked through the options available. The price was attractive and the part exchange was surprisingly reasonable. The car was ordered and arrived ahead of schedule and collection was almost immediate. I dealt with and thoroughly recommend Abbie Tamsett at Cooper Colchester Mini"
2018-09-25,5,"Helpful and friendly service.
Nice to deal with a car salesman who wasn't ""pushy"". Very knowledgeable.

Friendly driver who delivered my new Mini and collected my old car."
2018-09-25,5,Relaxed environment and knowledgeable personnel that really make you feel like a valued customer. Made car purchasing a very pleasant experience. Highly recommended and definitely extending the high values of the premium product.
2018-09-25,5,Excellent service from courteous and professional staff
2018-09-25,5,Callum at Guildford was very knowledgeable about the car I bought and able to answer all my questions. The process was smooth and everything was fully explained. The car I wanted was available within a week. Excellent experience for my first new car purchase.
2018-09-25,5,We were treated with every consideration at all times. Nothing was too much trouble.
2018-09-25,5,"It was a great experience, I had my passenger side air bag changed for free.
The service was excellent, and the follow up was great, I would recommend any one the inch cap service centre in Basingstoke.
All the best to the team."
2018-09-25,2,"Used this dealer for several years and always hope that this years experience will be better than the last. Alas it just gets worse.
Little or no effective communication between service advisor and customer together with service phones not answered after 5.30 and a distinct lack of staff who know what’s going on. When one is paying hundreds of pounds for the experience you have to wonder as to why
you bother."
2018-09-25,5,"Great customer service, kept well informed while waiting for the new car to be prepared for collection, would recommend"
2018-09-25,5,We were more than happy with the service we received when recently buying a new car from Inchcape in Guildford. Martyn Harvey dealt with us in a patient and knowledgeable way and we would not hesitate to contact him again in the future.
2018-09-25,4,Kept waiting nearly 45mins to hand my keys over for service
2018-09-25,5,"I bought BMW X6 2018 M sport from them. Ali and Mathew deal with me both of them provide me very good service I so happy with service.
Specially Ali is very good with me to complete deal he is very kind and very professional."
2018-09-25,4,"Mini Cooper Thanes Ditton, and Aadam in particular have been fantastic. We had a very short time frame to work with and specific search criteria but Aadam managed to find us the perfect approved car. We are very happy with our purchase and the level of customer service we received."
2018-09-25,5,"We always get very good service from Cooper Colchester - we have now owned our Mini for six years, and Chris and Amy have looked after us very well!

Many thanks from two ""Oldies!"""
2018-09-25,4,The car did not arrive back until 17:15 and whilst this is within the timelines given it would have been useful to be given an estimate earlier in the day as I finished work at 16:30.
2018-09-25,5,"Outstanding level of service by all the team, from the call handler to the service gentleman and Carl who dealt with me in store. They kept me updated with progress sent me videos of my car to inform me and provided me with a comfy like for like courtesy car! I would highly recommend purchasing and using AUDI in the future."
2018-09-25,5,"Excellent service and work done to exact time detail as given.
Would recommend BMW service department with a great team to boot."
2018-09-25,4,"Very good service reception. I would like to compliment the gent that served me, being his first day in this position.
I would comment that I find some of your paperwork difficult to understand, confusing"
2018-09-25,1,"If you value customer care, honesty and reliability- don’t use Inchcape VW Twickenham.

Paid £300+ for a service and they returned my car having not completed the service tasks and then expected me to come back on my own time and further cost.

Colin the manager admitted the fault was on their part but was less than interested in doing anything about it."
2018-09-25,5,"Excellent customer service from Phil and Tom .
Many thanks

Terry Walker"
2018-09-25,5,"Excellent customer service. great from start to finish. My car service was completed in very little time, it was all very efficient."
2018-09-25,5,Efficient & reliable service provided
2018-09-25,4,"First time at this dealership-overall impression very good.
I knew that I would wait in the lounge area but was told that the job would take ""about half an hour"". It didn't. It took over an hour. I don't mind but I would prefer to be told ""about an hour"" and if it is shorter, well done them.
However, they have a more down to earth manner which I prefer.
Definitely use them again."
2018-09-25,5,I was told that the work would take two hours. I returned exactly two hours later and as I entered the show room I received a phone call stating the car was ready for collection. Excellent work.
2018-09-25,5,"Fantastic experience, Graham Dean was great from start to finish. Regular updates and a video of the car when on the ramp. This was my second time at Colchester VW and both times the level of service has been great. Keep up the great work."
2018-09-25,5,"Fabulous customer service, extremely knowledgeable, nothing was too much trouble. They made collecting my new car a wonderful experience. Definitely recommend"
2018-09-25,5,"Very polite and efficient staff. All in, a pleasant experience."
2018-09-25,5,Brilliant service covered everything answered all my questions and concerns Grant was a very good sales advisor
2018-09-25,5,"Fantastic experience. We had a choice of 4 SUVs and based on our experience with Inchcape and Martyn, we chose to buy from Jaguar"
2018-09-25,5,Thank you for a really good service. Would recommend to family and friends.
2018-09-24,5,Great service and a very clean car! Reception desk was excellent too - efficient & friendly.
2018-09-24,5,"This is the third Mercedes we have purchased from Inchcape UK Leicester. We find all the staff professional but friendly, helpful and efficient. We have always found that they listen to what you are looking for in your choice of vehicle; ensuring that you test drive the vehicle and talk through what the vehicle has to offer. All the staff make it such a pleasurable experience taking the time to explain not only features of the vehicle also what is the best option for purchasing the vehicle. The service continues; we have always received follow up phone calls to make sure we are happy with our purchase and if there is anything we to know. The service department are equally as professional and attentive and always seem to make the extra effort to ensure customer satisfaction. We cannot recommend Mercedes Inchcape Leicester more highly."
2018-09-24,5,"Great deal, great service and 1st class customer care"
2018-09-24,5,Excellent Service.
2018-09-24,5,"This review relates to help given by Scott Matthews from Inchcape VW Telford. His help in getting a hoist fitted to the car being purchased and co-ordinating all the arrangements, particularly when my wife is disabled and we don't live locally, was exceptional.
Also thanks go to David Pacey, Sales Manager, who particularly helped to resolve a problem with VAT Relief on the adapted vehicle, which required
a total focus on the customer rather than company policy."
2018-09-24,5,"As I am retired, sitting in the lounge for a couple of hours reading is no big deal so this is my preferred way of having a service. All went well with very little interchange necessary between me an the agent. Since the car has only done 4600 miles in its first year I would have been very surprised at a different outcome."
2018-09-24,5,"Great customer service, Mohammed was extremely helpful and accommodating around arranging for the early collection of my car from a service because I had commitments due to it being my birthday. Then, when I had to change plans at short notice he was ever so helpful to rearrange things and allow for a weekend collection instead. There was never a complaint or hint of frustration on his part, and I do appreciate his flexibility and Volkswagen’s support to prioritise my service. Thank you, I’ll definitely be back."
2018-09-24,5,From start to finish we were kept informed by Aysha and when she left her position (4 days before we picked up our new car) she handed over our care to Andy who was just as helpful and knowledgeable. Thank you so much
2018-09-24,4,Tony Kelly was the sales person at Inchcape (Warrington) Mercedes who looked after us when we chose to buy a C200 SE Sport. He was able to locate and source a new vehicle within 7 days. Tony did a very good handover explaining the features of the new car. He also handled the finance and paperwork aspects in a timely and professional manner. A very good and enjoyable overall experience.
2018-09-24,5,The Salesman Ray Davey was very professional and a pleasure to do business with and a credit to the jaguar company.
2018-09-24,4,"recent Audi service (first time) Maidstone Audi

after some confusion around the service due to this being a company car and some debate around service requirements from chap at the desk which went right over my head as I just book it in over the phone. after talking to him he was a nice guy and helped me out with what I needed some oil (not sure about £17 for 2 litres but I'm sure it was imported from Germany and precision engineered!) I was also greeted by a very nice lady at reception and offered a coffee so overall experience was good and when I do require a full service in a few months I hope there will be a little less faffing about between Audi and the company lease company and I can just get it sorted relatively quickly"
2018-09-24,4,"Well organised, good coordination and did the job."
2018-09-24,1,Had to wait ages before anyone was available to take my keys. One person on the service side on a Saturday! Not their fault as it was very busy. Had car for 4 hours for service and MOT but didnt get time to clean car.
2018-09-24,5,"Bought a new Mini last week. All the staff at York were lovely, no pressure or hard sell. Alex was really helpful and I’d definitely recommend the branch"
2018-09-24,3,"My car was in for a manufacturer recall on the steering wheel airbag. I was tole the work would take an hour so arranged to wait while the work was carried out. the car finished do on the hour, my keys were handed back to me in a crowded waiting lounge by a young chap who proceeded to say for all to hear they had carried out a health check on the car and the front wiper blade ware indicator was showing they needed replacing and the cost , then said but they are working fine. Next up the off-side drivers tyre is showing ware to the outside and inside edge, the tyre still has legal tread but needs to be replaced and the wheel alignment checked. All the other tyres are ok. The cost £350. I checked the tyre later to find it was under inflated, something I thought they would have picked up on and most lightly the cause of the ware to the outside edges.
I can’t say I’m dissatisfied with the recall work just not happy with the way the unrequested work was presented to me in such a public manor."
2018-09-24,5,"Having had a bad experience with Vines I chose Cooper Cobham.
Initially I spoke to Connor who got Emma Faluso to call me back to do an order over the phone.
I told Emma the details of the spec and the figures I was working with she was able to do everything I asked of her she would phone when she said she was professional and did everything in her power to get me my mini earlier than the scheduled date .
When collecting the car I dealt with Paul Garner the sales manager and Connor a sales consultant. There was nothing else they could’ve done to make my visit to them and collection of my car easier.
I haven’t driven for 17 months so Connor kindly took me out in my car and made sure I was happy with it . another finishing touch when I arrived at the showroom my car had a poster in the window stating it was waiting my collection that was the icing on the cake . I know now that I will not go anywhere else other than Cooper Cobham and would recommend them to anybody . once again thank you Emma Paul and Connor for everything you did ."
2018-09-24,4,Inchscape Guildford were very helpful and a friendly team. Who took time to explain about the car we wanted and how it all works.
2018-09-24,5,Very good service friendly and helpful
2018-09-24,5,The whole process was dealt with professionally and efficiently
2018-09-24,5,Great service as always
2018-09-24,5,Great service
2018-09-24,5,"All went very well during our new car purchase negotiations, pleasant people to deal with, all queries answered, a useful test drive, a good price agreed, finally the car delivered on time and in absolutely tip-top condition. Very pleased with all aspects of the car. Thoroughly recommended !"
