Date of Exp,Star Rating,Reviews
1/5/18,3,"Very professional service. Only downside is the price of an oil service for a 5 series. Then they found a new fault (which was proven via video sent). When I said I would get that fixed at another garage, surprisingly they started to drop the price they quoted for this. I managed to barter it down further."
1/5/18,5,"Excellent service, friendly professional staff"
1/5/18,5,Excellent service from start to finish.
1/5/18,5,V. Good pre-service information and checking. All v. easy and smooth.
1/5/18,5,excellent service and fully professional. very good value for money.
1/5/18,5,Excellent service from start to finish and all done on time.
1/5/18,5,"Always helpful and polite, Any work carried out is always to the highest satisfaction."
1/5/18,5,"Can’t recommend Kayleigh enough, thoroughly professional and knowledgeable, nothing was too much trouble, even was waiting for me as I arrived at the nearby railway station!

Highly recommend Cooper Banstead and love my new Mini too"
1/5/18,5,Very satisfied
1/5/18,5,"My service call was indeed 10/10. Work carried out as planned, courteous service team, video health check reassuring, car handed back showroom clean and an excellent courtesy vehicle.

Nothing too much trouble. Please convey my thanks to your team.

We are delighted with the Evoque and its unbelievable reliability. In almost 3 years of ownership, apart from the cost of fuel, RFL and insurance, we have only had to replace 2 headlight bulbs and today the front wiper blades … amazing!"
1/5/18,4,"Good reasonably priced service, carried out while I waited, in the advertised time. Car seems fine afterwards and was handed back to me spotlessly clean. The service is scarcely more expensive than an independent and it maintains MB full breakdown cover.
About my only reservations are: that the service was booked for 0815 but the technicians don't start work until 0830, so there was a bit of wasted time at the start; and the free coffee provided was supplied in the now dreaded disposable cups, whereas they used to use china cups."
1/5/18,5,Excellent service and hospitality
1/5/18,5,Excellent service
1/5/18,5,"Well organised, very helpful with no waiting and the service completed successfully within the agreed time."
1/5/18,3,"C-Class Estate
I took it in for correction to malfunction of its auxiliary battery. When they had fixed it the navigation system had been disrupted. I had to wait another 40 minutes for work to the software. Work done under warranty.
This is the second failure in six months."
1/5/18,5,Arrived for a timed appt on time and one hour later drove away. Job done
1/5/18,5,Couldn't fault the experience!
1/5/18,5,Excellent Service
1/5/18,5,Everything was perfect from phone call to remind me of service required to completion of service
1/5/18,1,"Booked a test drive, turned up with no customer parking despite there being only 6 customers in the show room. No receptionist to start with then waited 20 mins for someone to turn up. When Sam did bother to turn up he said one of his other customers had unexpectedly arrived and he was going to see to them not us but would try and find someone else to deal with us. At which point we left only to find some genius had blocked us in which took another 10 mins to sort. For people selling expensive hunks of metal this is abominable customer service."
1/5/18,5,Fast efficient booking and completion / collection of serviced car. Would use again.
1/5/18,5,Excellent service
1/4/18,4,Satisfactory apart from a long wait after booking in before the car was attended to due to volume of work.
1/4/18,5,Perfect - and thank you for the lift into town!
1/4/18,5,"Very pleased with service from coopers Norwich , helpful staff ,nice comfortable seating/waiting area ,lovely coffee !
Dealt with this dealership a few times now and can honestly say I have not been disappointed once with the service we have received. First class !"
1/4/18,5,"Meet and greet.......makes you feel welcome and comfortable
Excellent service by Dean ........keeping me up to date continually whilst my vehicle was getting its winter check up."
1/4/18,5,I recently bought an E Class Plug-in Hybrid saloon from Mercedes-Benz Cheshire Oaks. I found the staff there very helpful and attentive. The process involved a grant from OLEV and so it was not particularly straight forward. John Muldoon kept me informed of progress on the order and I was impressed with his patience and sense of humour. Dale helped with the handover and I was pleased to note that he knew his stuff when showing me over the vehicle. It may be expected that the staff would know about the cars they were selling but his depth of knowledge was particularly impressive. All in all an enjoyable experience!
1/4/18,5,Great service. All staff were very polite and gave me a nice loan car for the day. Thank you so much.
1/4/18,5,"All went well on the day.
The staff were all very helpful and courteous.
Thank you.
David Robinson"
1/4/18,5,"BMW Reading

Oliver Webster at BMW Cooper Reading organised the handover of my new BMW X1 in an excellent manner. He was intelligent and knowledgable about the product, happy to take as long as we needed explaining things and very friendly. I would have no qualms in recommending Oliver or BMW Reading."
1/4/18,5,"The issue we had with the car was resolved and the cost covered under warranty. Friendly, polite and professional service. No issues."
1/4/18,5,"I purchased our third Audi as a family and collected a shiny new TT last week, as usual I chose inchape in Maidstone and specifically Andrew Wheeler to handle my sale.

The service and deal were exemplary as per norm, fantastic car, excellent dealership and customer service which sets the bar!

Thanks again Audi, one happy driver!"
1/4/18,5,Superb Customer Service. I am a repeat customer and always appreciate the care and personal attention I get at Cooper Sunderland Mini.
1/4/18,1,"The last couple of times I used VW Chiswick I was hugely disappointed with the service provided. The first time the servicing guys missed out completely a puncture I had in the rear tyre and ended up having a flat tyre. The second time I had the poorest experience where the garage returned my car with 2 damaged centre caps and 1 missing. I chased them incessantly and it took them 4 days for them to 'text' me to come by a convenient time. No apologies, no call, no sorry. Given this experience their prices are really not justified and wished someone took my queries and feedback seriously (if at all). Happy to give more details about the people I dealt with."
1/4/18,5,"Efficient, friendly & honest service"
1/4/18,5,Carried out repair to door lock. Supplied loan car and kept in touch as to when car was ready. Car had been cleaned when returned and cost was less than expected.
1/4/18,5,Excellent Service - I would recommend this garage
1/4/18,5,Efficient and honest service. Easy to book with good summary of work undertaken with explanations and even cleaned my car!
1/4/18,5,Excellent service
1/4/18,5,"I arrived at 10.15am to have my Countryman serviced on TLC and decide to wait ,from the time I handed my key over to the time it was returned I was kept informed of all parts of the service and was able to talk to the technician. The service was very friendly and professional and would recommend to all."
1/4/18,5,"The staff were welcoming, polite, helpful & professional. My vehicle was booked in for a service, I was kept informed throughout the process & when I collected it they'd done a marvellous job of making it look considerably cleaner than it was when I took it in. I felt the price paid was very fair."
1/4/18,5,"Great service, good people to deal with, a very useful video outlining the problem with the car. Making me feel a can trust the company to do what is required honestly."
1/4/18,5,Service team - awesome as always
1/4/18,4,"Very efficient ,with a friendly and warm welcome all things explained and very clear."
1/4/18,1,This firm do not listen to anything you say. Keep sending these emails and I haven't even got a car from them despite contacting them to stop they still send them. Rubbish
1/4/18,4,"Service from front line staff exceptional as always. .. Only negative to let down the experience was on returning to the car to find a half hearted attempt at the vacuum inside! The machine could have ventured into the centre console (would have been nice) and obviously was too afraid to go into the boot space! ...If it did it didn't visit for long!
Disappointing to have to re-do these areas properly when returning home :("
1/4/18,2,Second visit for same fault with pick-up in low revs to be told that Mercedes-Benz produces a system that tells you to change gear but really you should ignore that and change gear when I feel it is the right time. Ah well you plugged it in a computer and it said no fault found so it must be all my fault..
1/4/18,5,Could not have improved on any aspect of my service delivery and drop off excellent communication from your goodselves excellent service to my car excellent I am very pleased with everything
1/4/18,5,Very efficient from car drop off to collection.
1/4/18,5,Easy to make an appointment at my convenience. Very pleasant staff and returned the car to me as a bonus.
1/4/18,5,Great experience. They get the car & return it clean). Job done.
1/4/18,5,Excellent speedy and considerate service
1/4/18,5,"very helpful team, car in for service, check on fan issue & MOT. They called to inform me of what was going on prior to anything being done, video'd and sent link for me to view the checks they made on the car that I asked. Called when work was complete and car ready to pick up, excellent service."
1/4/18,5,Excellent service have recommended to other Mini users.
1/3/18,5,"Erald Kulolli, Sales Executive at Audi Swindon dealer was very helpful in purchasing my new car Audi A3. He found the exact car specifications I required. Furthermore, Erald was very understanding towards my needs and very polite. I highly recommend him as you can trust him with your needs and queries.

I test drove the Audi A1 (metallic blue) the week before, but it wasn't my preferred car nor colour as I wanted black! Within a few days, Erald searched high and low for the new car I wanted, it was an Audi A3, black and very stunning with extras on top - heated seats and parking sensors.

I would highly recommend Erald Kulolli at Audi Swindon dealer. A++++++++"
1/3/18,1,"Took a morning off work to deliver my new BMW for a service at Cooper Thames Ditton. After half an hours wait they told me that whilst I had made an appointment they were too busy to service the car for the next 3 or so hours, maybe longer. I expect much better than this! Will reconsider buyingy next new car from them."
1/3/18,5,"I have had two MOT's done at Lexus Battersea and have been very impressed with the outstanding level of customer service provided by the team.

I would highly recommend any Lexus hybrid car as they are excellent and would also recommend this place for MOT's, servicing and aftercare."
1/3/18,5,A very efficient and courteous service from a reliable dealership. Inchcape has excellent customer service from sales through to servicing. All staff are friendly and knowledgeable and willing to help. A highly recommended dealership others would do well to aspire to.
1/3/18,5,The level of service and and courtesy shown to me was excellent. Well done Heather and your colleagues.
1/3/18,5,"The whole experience was excellent- Jemma the service representative was professional, courteous and friendly throughout."
1/3/18,3,"Experience from Inchcape Exeter was as expected from a high quality dealership - highly courteous staff, was kept informed etc. The disappointment is in that the fault developed in my 4 yr old VW with full service history - a corroded wiring loom in the tailgate caused by an invisible leak of screen wash pipe that serves the rear window - was not covered by a ""comprehensive"" warranty sold by VW UK which i bought to cover the car once >3yrs old but less than £100k miles. i thought it covered everything that was not ""regular"" wear and tear.....but in the small print wiring looms are excluded. Double disappointment - #1 that the car was not sufficiently well manufactured that it developed this hidden leak and #2 that it was not covered by the warranty. Have owned more than 15 cars over the last 30 years and none have ever had any issued with a taligate wiring loom (or any wiring loom for that matter)."
1/3/18,4,My car had winter check done 2/1/2018. Services provided was excellent and the Service Advisor put all your concerns at rest . Great job
1/3/18,2,poor customer parking at the Leicester branch and I only wanted a key ring and it was out of stock! pretty poor to be out of stock of a flipping key ring and sort the parking out wont be using this one I am afraid and my first Mercedes so expected a lot more
1/3/18,5,Very good service and wonderful customer service
1/3/18,5,Professional service and top customer care...recommended!
1/3/18,4,Quick and efficient service
1/3/18,5,Very good service - thanks for the assistance with collecting the vehicle and the servicing as well as explaining about the additional work that was suggested.
1/3/18,5,Excellent service would highly recommend
1/3/18,5,"First class service from Jodi from start to finish.

Enquired on a used car late evening and had a video of the vehicle before 9am the following morning.
Communicated well throughout, listened to my requirements and accommodated well.
Since collecting the car has stayed in touch re arranging a minor repair.

Thanks Jodi!"
1/3/18,5,I had my Audi A1 in for an upgrade to fit a satnav to the system. The job was carried out while I waited in the showroom. I was also given a complimentary mechanical health check and the car was washed and vacuumed. The whole job was carried out to my entire satisfaction.
1/3/18,2,"The good - we received a courtesy car for the day and the problem with the car was diagnosed within the day.

The bad - It took well over an hour to get booked in. The delay was caused by the operative wanting to see proof of a collision damage waiver as we had rejected the expensive BMW offer at £15. IMO this is simply not necessary, we refused there cover and that should have been the end of it. My partner had our 1 year old daughter with her and this was an unwelcome and difficult delay.

The ugly - Constantly quoting prices ""plus VAT"", just give me what it is going to cost not a maths sum to complete once you finished listing your costs. £144 to diagnose an issue... really!?! Finally my partner and baby were made to wait for a further 30 minutes before our car was ready even though the checks had been complete 1 hr 30 minutes beforehand.

Not the worst experience if i'd gone to a back alley garage but from BMW I expected more."
1/3/18,4,"Routine service, done on time and efficiently. Nice clean car on collection!
Only reservation is the price compared to other national providers."
1/3/18,5,Fitted me in at short notice and went out of their way to accommodate sleeping grandchildren in the car. Much appreciated.
1/3/18,5,As usual everything done exactly as promised. They keep you informed as work progresses and car clean and ready for collection as promised.
1/3/18,5,Adrian was incredibly helpful and the service was exactly as expected - top notch!
1/3/18,5,"They look after you and your vehicle very well...always first class, I must have been in 5 or 6 times so consistent too with different staff.

Easy to book, have had a courtesy car on occasions of major service. for smaller items I have worked remotely using their facilities and wifi."
1/3/18,5,"Although it was just an MOT I felt the service given was excellent. Only thing missing may have been a doughnut or something to go with the coffee, I'm told they are working on that. Met in the lobby and everything explained and that it would take 1-2 hours as the car gets a wash and vacuum before handing it back. I had some other questions for parts department which were noted out for me. All in all no complaints"
1/3/18,5,"Polite, good communication, reasonably priced. Big focus on customer service. Excellent!"
1/3/18,5,Great and quick service. Have been using them for over 2 years for my XF.
1/3/18,5,Looked after very well as always. Car returned cleaned inside and out. They needed a bit longer than anticipated so they gave us a lift to the shops and back. Good customer service 👍
1/3/18,5,"My service appointment went as planned with friendly, polite staff. All items were attended to within the timing promised and a last minute request for a lift into town due to bad weather was easily accommodated."
1/3/18,5,"Car Serviced, advised on tire treads, car valeted inside and out - great service"
1/3/18,5,Excellent service
1/2/18,2,"A BMW centre so the service the car receives is good. However, the people working there need to learn some customer service. I booked a deal online which no one recognised and only worked on what they thought I should get from the money I paid. The receptionists did not want to hear my thoughts when I was collecting the car. Later, I filed a complaint and they realised their fault and offered me a premium wash and the work that was missed. They still tried to blame the issue on me for not asking what I booked... what???"
1/2/18,2,"When I rang in to make a booking for my BMW to get its service and MOT( its last service due in the service pack paid for on purchasing the car, I was advised my car didnt need a service as it had only done 23,500. the following day I went to book my MOT only to be told that in fact I needed a service regardless of the mileage on my car. However they were fully booked and the only day they could arrange for this to be carried out was Saturday 23rd December. They also could not confirm what time the garage was going to shut on that particular saturday, as there would be only one salesman at the garage ""so somewhere about 3-4 oclock ""Andy"" may be locking up""... I was not going to be back in Teesside by that time to collect my car so when I asked if it could be done on the wednesday after the Christmas break ie 27th December, I was told in no uncertain terms by BMW Teesside there was no flexibility on the date for the service because my service pack expires on 26th December (the anniversairy day of manufacture not the date of purchase!). I told them that in fact I had not purchased the car and the service pack until the following April 12th and in the four years and a half years of owning the car only had three services on the car at the Teesside garage as ""the vehicle had low mileage"" not the five that I had paid for. I was then told that if my car was not serviced on the 23rd December, I would lose that service. After considering what the value of the service was I phoned the garage service department to book the car in for 23rd December only to be told on giving the registration details once again due to the low mileage, my car did not need a service. This was the fourth conflicting piece of information I had been given by BMW. I decided the following day to go to the Teesside garage on my way back from a meeting nearby, to ask the garage to check the computer key to ensure that in fact my car did not require a service (it was also due its MOT in January 2018). On arrival at the garage the sales man said my car did require a service!!!! a brake service and what I had been told was in fact incorrect!! On trying to explain the situation and the various conflicting bits of information I had been given up to Thursday 21st December, by various BMW departments, the salesman became quite nonchelant and said he would check with his administration manager. He wasnt interested he said in what I had been told the fact was it needs a service and it could only be done on 23rd December or not at all under the service pack. He returned moments later saying they would not extend the date for my service to be done on the Wednesday 27th december as my car was five years old on 26th December,(the garage was close on 26th December) the date was not flexible in any way once the car was five years old!! despite the fact I had paid for the service pack four and a half years earlier!! he restated it did indeed need a service which would be lost if I didnt bring it in on the saturday. He continued by saying I must have seen my service light on my car and should have booked the car in earlier rather than leaving it till 19th December to call in and what did I expect him to do about it moving forward. The sales persons attitude was that he wasnt interested,,,,,, that was it take it or leave it. I had honestly intended to buy (as I had for the previous 10 years) another new BMW and I told him this. he was flipant in his response and because of his attitude and the way in which the whole matter had been dealt with from the outset for a straight forward service I told the salesman that I would get the car in for 8.30-9a.m on saturday 23rd December I only wanted the service doing and not the MOT and they would need to keep my car safely until wednesday 27th December as I was unable to collect on 23rd December before they closed (whatever time they decided to close their garage!!) I also added I would not be returning to the garage again for anything to do with my car or even to consider buying another BMW because of the attitude of this particular sales person and the manner in which the whole booking of the service was dealt with by the garage. If i had decided to accept what the service department told me that I did not require a service and not taken my car in on that saturday 23rd December I would have lost out on another service!!! I have purchased minis and BMWs and spent a considerable amount of money at that garage but I am certainly going elsewhere in the future. Very disappointed as I love my BMW, my family have purchased cars from this garage but certainly will not in the future..."
1/2/18,5,Very helpful and speedy service .
1/2/18,5,for a very long time have always wanted a merc which i now have and along with the car your service centre is one of the best Thankyou
1/2/18,3,"Timelines not managed well, everything else broadly as expected certainly nothing above and beyond."
1/2/18,4,"We were messed about with appointment time, so had to call someone to pick me up. Live 35 minutes away so BIG problem had to arrange return trip as well. Car was ready 4 hours later clean as promised so no issues with the actual service."
1/2/18,5,"Great service as always guys, keep up the good work!"
1/2/18,4,I had to wait little longer than I hoped but they were very busy. The car came back the repair complete(under warranty) and cleaned in side and out. Overall very happy and will use again when needed.
1/2/18,4,As always very prompt service; recall was carried out efficiently.
1/2/18,3,Okay experience. Was only buying a Jaguar travel mug which although a bit longer than expected was concluded with our any mishaps. Only complaint is that it doesn't fit in the Jaguar holder despite it being a Jaguar travel mug but sits okay in the Honda. Bit bizarre but hey ho.
1/2/18,5,"My experience was one of a helpful, courteous team dedicated to the product"
1/2/18,5,"Coopers Mini at West Boldon have an extraordinarily good staff.The reception and sales staff are a credit to the company.They are friendly, helpful,and show knowledge of the product they are selling.This includes Ayesha,Graham,Chris ,Grace and Charlotte."
1/2/18,5,"Very impressed with the whole new-car buying process from Neil at Audi Crawley, from the first discussion of our needs, to final trade-in and new-car hand over. Thank You."
1/2/18,5,I got my BMW 640d serviced from the dealership and was happy with service.
1/2/18,2,Very disappointing visit. Explained we had a warning light on dashboard. Person on service desk said they would look at it. At no time did she tell us a diagnostic test would cost approx £100. Feel very strongly that this cost should have been mentioned up front before I handed over my keys. Customer service needs a massive improvement
1/2/18,5,"I recently brought a Mini from Cooper Chelmsford. The customer service was exceptional, I have recommended them to my friend. I love my new car which Martin went and picked up for me from Kent. I was very impressed with my experience."
1/2/18,3,"Having purchased a VW with the so called emissions ""cheat"" I was somewhat entering an area of disappointment, which I have never had before with VW. Although the attention from Inchscape made some recompense to a very poor resolution from VW. In general the solution has provided me with a VW Golf with way below the manufacturers economy (Bluemotion vehicle 1.6 deisel.). Now in the region of 27 to 32mpg urban and if you drive like an angle with the lightest of touch you could possibly increase this by around 3 to 4 extra mpg. So I would advise purchasing a vehicle from a German manufacturer. My next car will take much longer to consider, and probably be a none European manufacturer. Honda are looking favored at the moment."
1/2/18,4,"Really good service when I arrive I was looked after very well, the reason I was there was fro a recall from Mercedes, it took a little longer than I thought, that said I was impressed with the way I was attended to."
1/2/18,5,Great friendly service. No issues.
1/2/18,5,"One of the best places I have experienced when buying a car. Absolutely no pressure and very laid back. Ross was brilliant in the sale of my car, 100% recommend."
1/2/18,4,"After some confusion about whether my car needed Service A or Service B, the job was carried out efficiently and on time. The staff is obviously competent and one is assured of a high level of service. The only glitch was that they cleaned and vacuumed the entire car but, as I discovered on bringing the car back home, they forgot to do the boot!"
1/2/18,5,"Serviced the car in good time, looked after me while I waited. Coffee was good too."
1/2/18,3,"Over all experience good.
I visited Cooper Mini Reading in December for a winter health check though ended up have a routine service done. I stayed at the dealership whilst it as done. it took a few minutes but was eventually offered a drink by a member of the sales team. When my car was done I was approached and given the paper work for the service though did not leave feeling 100% satisfied. On top of this when I got home and looked at the service book I found it had not been filled in or stamped. The member of the service team was friendly and helpful though I felt a bit unsure about everything and left questioning things. Maybe was an 'off' day though would not say I left feeling confident."
1/2/18,5,Once again Matthew Whittaker very kindly booked by car in and took it in to have a service and MOT. Very efficient and professional so very pleased with the overall experience.
1/2/18,4,Prompt service but I did ask to have brake fluid topped up and this was not done
1/2/18,5,"Very good support from initial call to purchase procedure. Thank you to Levi and his managers. A world away from previous terrible/non-existant customer service from Land Rover, Audi, and Approved Used Mercedes of Birmingham."
1/2/18,2,"YA17 VZA

The vehicle was checked and signed off for me ready to take, I drove 50 feet down the road and notice the display screens on the rev counter wasn’t working. I drove back to the garage, hadn’t it been for the “BMWgenius” Phil then my experience would have been even worse. Never the less they had to take my car back into the garage to plug it up to a machine, this took hours and we ended up not leaving till 3pm. With a 5 hour drive in fromt of us I can tell you I wasn’t in the best of moods.
Arrived at the garage at 9:45am.
The worse part was the salesman (Andy) was never seen again, he didn’t come and apologise or even offer me and my wife a drink. That was very shocking to us.

Kevin Ratcliffe"
1/2/18,3,"Car was serviced without an issue, however I was left waiting for 20 mins before I spoke to someone when I came to collect my car, and the car had not been valeted (probably because I cleaned the car myself the day before)"
1/1/18,5,"Very serene atmosphere. Staff are very caring, accommodating and good service for the vehicles. Overall very pleasant experience"
1/1/18,2,"Forgot to do the MOT, so i need to return the car once again. Was not informed of any of the servicing costs before work was done. Left hanging around at an unmanned reception. And the valet was done in a hurry. Not worth the dealer-premium that is paid for this routine work so will go something else next year."
1/1/18,5,"Great customer service, quality cars, enjoyable buying experience"
1/1/18,1,"Showroom & Waiting area was unheated so waiting for one and half hours for a set of tyres to be swapped in December with snow falling was unacceptable. When tyres removed from rear of car, and then replaced back in there was wet tyres and dirty tyres placed against the interior and not on the protective mat prior inserted. If I wanted the car to be cleaned (exterior) I'd have to wait between 3/4 to an hour. Not in a freezing waiting area. All staff were wearing coats and scarfs too."
1/1/18,5,"Brilliant response to an irritating problem with tyres and faulty air pressure pumps at petrol stations! As I had an important journey, given a ""fast track"" appointment for tyre check up; kept informed and car returned within agreed time in immaculate condition.
Many thanks to CooperBMW Reading Service Team"
1/1/18,3,"My car has been fixed and I am pleased. George, the service manager, was extremely helpful in getting the fault identified when I brought my car in and then gave me a 'loan car' over Christmas. The price was high (to me!) but probably the going rate - I didn't check and wouldn't want to go anywhere else. Cooper have looked after my car from new and I trust them to do a good job. I like the video they give to explain the work they do.
The only issue which marred the experience was my poor treatment when I first called in for advice and help - Emma (I think that is correct) was unhelpful, ignoring my call initially and when I called back I had to almost beg to have the car looked at. I was treated with disdain and I didn't like it. Thank goodness for George - he is brilliant."
1/1/18,4,Excellent service
1/1/18,4,"I have given only 4 stars as when I had got home roughly 45mikes, the the pressure on the left back wheel needed some air, also the diesel emission stated there was only 1500miles left! There is also a clip needed for the front bumper"
1/1/18,5,Very easy and professional experience
1/1/18,5,"Excellent sales man Rappal Vadhwana at Maidstone. Could not do enough for me really put himself out,,
Would defiantly recommend him when purchasing a car,, Always offered a tea or coffee too"
1/1/18,5,"A no-rush, honest discussion about car purchase with friendly. professional staff who, while obviously wanting a sale, conduct the discussion with customer satisfaction as the prime driving force."
1/1/18,5,"I know what people say about car showrooms, the best place to buy a car from ! But honestly I have never been to a show room where all the staff are so polite and nothing is to much trouble. It was pleasure to buy my car from them, full credit to sales staff true professional and thank you all. Will fully recommend you."
1/1/18,5,"Great help from Hunter’s Land Rover - Norwich

Would recommend VERY a highly."
1/1/18,5,"I have purchased a number of cars in my time including Audi , BMW and Mercedes.
The service and attention to detail I experienced at Jaguar has surpassed them all.
This is the car to buy."
1/1/18,5,Emma was fantastic gave my mother and myself full attention at all times... Thanks... Just love my New Mini Thanks :-)... Mark
1/1/18,3,The specification of the car we purchased was not what we were told we would be getting. I noticed this when I got the car home and when I called to mention this was told that all I could do was bring the car back. This would have caused a lot of problems so we stuck with what we had. Also the car was not ready on the day agreed and we had to wait another week which also caused problems. And lastly the mileage was significantly higher than what we were told.
1/1/18,5,"Each time I've bought a car with Macclesfield Audi, I've been treated with respect, kindness and like a valued customer."
1/1/18,5,"Excellent main dealer service, Living up to the promise ""Think BMW Service expensive Think Again"" & Price Match Local non dealer service providers.
BMW Cooper Teesside provided a price that no one could match!
I will be making Cooper Teesside my first choice for all repairs and servicing needs.
Thanks Again to all you're Team all first class, from entering to leaving Coopers dealership."
1/1/18,5,"Excellent service, very friendly and professional"
1/1/18,5,Amazing service as always. This is my 5th Audi from these guys.
1/1/18,3,"Everything was fine regarding the service and the delivery and collection, but having to wait 3 weeks for a service does not compare well with other local dealers we use."
1/1/18,5,"Always met with friendly faces. My car went in for its MOT, I was informed of the process and given accurate timings. Shortly after leaving I received the informative video from the garage. Extremely helpful and quick process."
1/1/18,4,Audi Crawley explained iñ great detail how leasing worked very informative about the product would not hesitate to recommend
1/1/18,5,"I would recommend Becky at all times
Very friendly no pressure with lots of help and advice"
1/1/18,5,"Very good Mercedes dealer nothing is to much trouble,service or warranty problems from the booking in to a courtesy car no problem.
Staff are all very friendly and courteous 10/10."
1/1/18,5,Called in with little notice and the team were very accommodating . Nothing was too much trouble and they had me on my way quickly and efficiently. Thanks
1/1/18,5,I found the service excellent. The people I dealt with were friendly and very helpful. I had had trouble adjusting my wing mirrors and even this was sorted for me! The car was returned having had a good clean.
1/1/18,5,"Excellent service - did what they said, no surprises, kept me informed, polite and friendly."
12/31/17,3,Wasn’t over impressed at all.
12/31/17,5,All staff i spoke to were very friendly and Kezandra explained the process very clearly and professionally as this was the first vehicle service and visit to Inchcape at Swindon. David Moore in your Parts Department recommended Inchcape and we are very pleased with the work carried out on our vehicle.
12/31/17,5,"From the initial booking in, collecting a loan car, service and notification that the car was ready I can only give enormous praise. The Service Receptionist at Cooper Teesside (Amy Smith) was very efficient, caring and knowledgeable."
12/30/17,5,"Booked car in to have a new passenger seat cover fitted as old one was starting to crack.
Worked carried out in the agreed time frame keeping me informed of progress as agreed.
Picked car up having been washed and cleaned looking like new.
Would recommend"
12/30/17,5,"I have been a Jaguar and later an Audi driver for many years with this being my first VW.
Initially I was concerned about build quality and customer service as both have been excellent in the past.
Well, what can I say.... VW customer service is fantastic and every bit as good as Jaguar and Audi. My heated steering wheel was a little temperamental so made a call... it was booked in for analysis, fully valated, full health check and a new steering wheel ordered and replaced with no hassel at all.
All the staff at VW Chester are fantastic and I cannot fault a single part of their service.
Pretty happy with the Touareg as well, its really growing on me."
12/30/17,5,Everyone really helpful in the purchase of a great car. Great handover process.
12/30/17,4,"Three weeks ago I went to Jaguar in Guildford and took an XE out for a test drive. Carl Port knew his stuff and was able to give me a really clear understanding of what the car had to offer. I’m unable to take calls at work so asked Carl not to call me during office hours. He respected this and either emailed or called after work. Managed to source a car meeting all of my requirements from Preston. Picked it up last week and after an initial problem with the coolant fluid have had a good weeks driving. I’d like to thank Carl for his relaxed, non pushy sales approach. On the whole a positive experience... and even when things went wrong they were put right!"
12/30/17,5,The place to be.
12/30/17,5,"First class service again.
Made to feel welcome from the minute I walked into the Inchape Garage/Showroom. Staff were courteous and polite.
Kept up to date with what was being done to my vehicle regarding the Service and MOT.
All in all very happy with the service provided."
12/30/17,5,Excellent service all round as always!
12/30/17,4,"This is the third time I’ve used cooper bmw reading for a service. Everything was good apart from the wash they gave the car. It seems the valeting guys may have over indulged on there Christmas turkey as the the bottom of the doors , side skirts and arches were still dirty. You could see where the sponge or wash mit had smeared slightly into these areas. The rest of the car was cleaned properly. Offered a free full valet next time the car is in for service but that won’t be for 19000 miles."
12/30/17,5,Great experience with Maidstone Audi. Michael Taylor was really brilliant and made me feel at ease with the whole process. Thank you!
12/30/17,2,"Score given as from the outset the transaction had a number of 'challenges'.

Firstly as someone living many miles away from Croydon, the dealership failed to provide any real customer service from first enquiry when the phone just rang out, to the weekend reception staff appearing not to give a damm to the apparently sole sales person being to busy to write my details down instead asking me to email him.

Secondly the P/X value for my car was just greed on the part of BMW Cooper Croydon and only after lots of too and froing a better price was agreed. However the Sales Manager could not even be bothered to speak with me on the phone instead passing messages via reception staff.

Thirdly when visiting the site prior to collect, again the reception staff really could not give a damm and instead of trying to accommodate me by finding someone to show me the vehicle I was buying, they thought it acceptable to ask me to wait for an indefinite period whilst again the apparent sole used car sales person was busy. Whilst waiting numerous sales people were seen and on approaching one, he was able to help so not sure why the reception staff could not have done this?

Finally, on collecting my car the handover/instruction was wanting and on getting it home, I noticed numerous scratches to the bodywork with badges missing and also glue on the paintwork. Granted the dealership agreed to pay another Cooper dealership closer to me to complete the repairs, but this was not done right and is another story.

My impression of this dealership and in some ways Cooper BMW, is that turnover volume is more important than customer care and the customer experience. Cooper is part of Inchcape Group and I have never had an issue with their VW dealerships - perhaps BMW ones think they are better."
12/30/17,5,Bought a new RR Velar from Hunters [Guildford]. Mark Parsons made the whole process simple and most of all very enjoyable. Great service by all from the moment we walked through the door. Nice showroom delivers the brand perfectly.
12/29/17,5,"The quality of service I received from H.A Fox Jaguar in Norwich was supremely high. Booking my Jaguar XF in for an all round brake disk & pads renewal was ease itself. My every requirement was discussed and recorded in great detail by the knowledgeable Telephone Service Advisor. The work carried out by the Service Engineer was absolutely faultless and the foyer care I received whilst waiting for the work on my XF to be finished was better than some 5 star hotels I have stayed in! The Service Manager who guided me through the entire process was more than helpful throughout and an absolute delight to do business with. I was then sent a video showing the work which the Engineer had completed on my XF and views of the underside of my vehicle which I would never have seen otherwise. My XF was valeted inside and out before I collected it. It now brakes as smoothly, silently and evenly as those hyper-luxury vehicles costing £50,000 more. Thank you H.A. Fox!"
12/29/17,5,Excellent service from start to finish. Great team.
12/29/17,5,"Car was picked up at the time agreed. Driver was friendly.
dealership kept me updated on progress. Car was returned clean."
12/29/17,5,"Recent purchase is used Mini ... good price, low pressure sale and comprehensive test drive"
12/29/17,5,First time at VW inchcape and its been a very good experience. Staff is very helping and good standard of work.
